Cifras Oficiales de Población de los Municipios Españoles: Revisión del Padrón Municipal
Resumen por provincias
Población por provincias y sexo.
Unidades:   Personas

;Total;;;;;;;;;;;;;;;;;;;;;;Hombres;;;;;;;;;;;;;;;;;;;;;;Mujeres;;;;;;;;;;;;;;;;;;;;;;
;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;
28 Madrid;6507184.0;6466996.0;6436996.0;6454440.0;6495551.0;6498560.0;6489680.0;6458684.0;6386932.0;6271638.0;6081689.0;6008183.0;5964143.0;5804829.0;5718942.0;5527152.0;5372433.0;5205408.0;5145325.0;5091336.0;""5022289.0;3115522.0;3098631.0;3087022.0;3099641.0;3123724.0;3130241.0;3132844.0;3124438.0;3094874.0;3040658.0;2943778.0;2908654.0;2887718.0;2804962.0;2760877.0;2663407.0;2584779.0;2501285.0;2472098.0;2444919.0;""2411548.0;3391662.0;3368365.0;3349974.0;3354799.0;3371827.0;3368319.0;3356836.0;3334246.0;3292058.0;3230980.0;3137911.0;3099529.0;3076425.0;2999867.0;2958065.0;2863745.0;2787654.0;2704123.0;2673227.0;2646417.0;""2610741.0;
29 Málaga;1630615.0;1629298.0;1628973.0;1621968.0;1652999.0;1641098.0;1625827.0;1609557.0;1593068.0;1563261.0;1517523.0;1491287.0;1453409.0;1397925.0;1374890.0;1330010.0;1302240.0;1278851.0;1258084.0;1240580.0;""1249290.0;800551.0;800630.0;800767.0;797639.0;813878.0;808527.0;801126.0;793575.0;786393.0;773012.0;750682.0;737508.0;717572.0;688242.0;675800.0;651174.0;636274.0;623607.0;612914.0;605927.0;""611750.0;830064.0;828668.0;828206.0;824329.0;839121.0;832571.0;824701.0;815982.0;806675.0;790249.0;766841.0;753779.0;735837.0;709683.0;699090.0;678836.0;665966.0;655244.0;645170.0;634653.0;""637540.0;
30 Murcia;1470273.0;1464847.0;1467288.0;1466818.0;1472049.0;1474449.0;1470069.0;1461979.0;1446520.0;1426109.0;1392117.0;1370306.0;1335792.0;1294694.0;1269230.0;1226993.0;1190378.0;1149328.0;1131128.0;1115068.0;""1097249.0;736238.0;733555.0;735434.0;735889.0;739842.0;742727.0;741581.0;738627.0;731609.0;722999.0;706326.0;697027.0;677049.0;652057.0;639795.0;616236.0;595757.0;570125.0;559888.0;551343.0;""541069.0;734035.0;731292.0;731854.0;730929.0;732207.0;731722.0;728488.0;723352.0;714911.0;703110.0;685791.0;673279.0;658743.0;642637.0;629435.0;610757.0;594621.0;579203.0;571240.0;563725.0;""556180.0;
31 Navarra;643234.0;640647.0;640476.0;640790.0;644477.0;644566.0;642051.0;636924.0;630578.0;620377.0;605876.0;601874.0;593472.0;584734.0;578210.0;569628.0;556263.0;543757.0;538009.0;530819.0;""520574.0;318671.0;317840.0;317885.0;318486.0;320933.0;321453.0;320656.0;318423.0;315486.0;310282.0;302330.0;300917.0;296587.0;292059.0;288991.0;284620.0;277118.0;269826.0;266711.0;262687.0;""257718.0;324563.0;322807.0;322591.0;322304.0;323544.0;323113.0;321395.0;318501.0;315092.0;310095.0;303546.0;300957.0;296885.0;292675.0;289219.0;285008.0;279145.0;273931.0;271298.0;268132.0;""262856.0;
32 Ourense;311680.0;314853.0;318391.0;322293.0;326724.0;330257.0;333257.0;335219.0;335642.0;336099.0;336926.0;338671.0;339555.0;340258.0;342213.0;343768.0;344623.0;345241.0;345620.0;344170.0;""346913.0;149689.0;151226.0;153043.0;155090.0;157425.0;159175.0;160570.0;161346.0;161454.0;161848.0;162026.0;162785.0;163012.0;163299.0;164171.0;164967.0;165295.0;165472.0;165844.0;165209.0;""166778.0;161991.0;163627.0;165348.0;167203.0;169299.0;171082.0;172687.0;173873.0;174188.0;174251.0;174900.0;175886.0;176543.0;176959.0;178042.0;178801.0;179328.0;179769.0;179776.0;178961.0;""180135.0;
34 Palencia;163390.0;164644.0;166035.0;167609.0;168955.0;170713.0;171668.0;172510.0;173306.0;173454.0;173281.0;173153.0;173471.0;173990.0;175047.0;176125.0;177345.0;178316.0;179465.0;179623.0;""180571.0;80943.0;81609.0;82232.0;82997.0;83696.0;84630.0;85118.0;85543.0;85950.0;85852.0;85505.0;85314.0;85568.0;85829.0;86439.0;86993.0;87524.0;88005.0;88717.0;88892.0;""89565.0;82447.0;83035.0;83803.0;84612.0;85259.0;86083.0;86550.0;86967.0;87356.0;87602.0;87776.0;87839.0;87903.0;88161.0;88608.0;89132.0;89821.0;90311.0;90748.0;90731.0;""91006.0;
35 Palmas, Las;1100480.0;1097800.0;1098406.0;1100027.0;1103850.0;1100813.0;1096980.0;1090605.0;1083502.0;1070032.0;1042131.0;1024186.0;1011928.0;987128.0;979606.0;951037.0;924558.0;897595.0;872669.0;849863.0;""834085.0;548716.0;547928.0;548849.0;550166.0;553010.0;552185.0;551241.0;548699.0;545990.0;540105.0;526349.0;517664.0;511987.0;498865.0;495243.0;480420.0;466534.0;451370.0;437946.0;425260.0;""417673.0;551764.0;549872.0;549557.0;549861.0;550840.0;548628.0;545739.0;541906.0;537512.0;529927.0;515782.0;506522.0;499941.0;488263.0;484363.0;470617.0;458024.0;446225.0;434723.0;424603.0;""416412.0;
36 Pontevedra;942731.0;944346.0;947374.0;950919.0;955050.0;958428.0;963511.0;962472.0;959764.0;953400.0;947639.0;943117.0;938311.0;930931.0;927555.0;919934.0;916176.0;912621.0;908803.0;906298.0;""915104.0;455617.0;456551.0;458114.0;460167.0;462605.0;464608.0;466691.0;465900.0;464365.0;461469.0;458359.0;455785.0;453103.0;449112.0;446839.0;442257.0;439888.0;437581.0;435557.0;434381.0;""439098.0;487114.0;487795.0;489260.0;490752.0;492445.0;493820.0;496820.0;496572.0;495399.0;491931.0;489280.0;487332.0;485208.0;481819.0;480716.0;477677.0;476288.0;475040.0;473246.0;471917.0;""476006.0;
26 Rioja, La;315381.0;315794.0;317053.0;319002.0;322027.0;323609.0;322955.0;322415.0;321702.0;317501.0;308968.0;306377.0;301084.0;293553.0;287390.0;281614.0;270400.0;264178.0;265178.0;263644.0;""264941.0;155508.0;155969.0;156733.0;158090.0;160159.0;161574.0;161582.0;161884.0;162173.0;160342.0;155773.0;154556.0;151730.0;147214.0;143995.0;140780.0;134506.0;130956.0;131518.0;130708.0;""131183.0;159873.0;159825.0;160320.0;160912.0;161868.0;162035.0;161373.0;160531.0;159529.0;157159.0;153195.0;151821.0;149354.0;146339.0;143395.0;140834.0;135894.0;133222.0;133660.0;132936.0;""133758.0;
37 Salamanca;333603.0;335985.0;339395.0;342459.0;345548.0;350564.0;352986.0;353619.0;354608.0;353404.0;351326.0;353110.0;352414.0;350984.0;348271.0;347120.0;350209.0;349733.0;351128.0;349550.0;""353020.0;162273.0;163613.0;165379.0;167061.0;168950.0;171489.0;172584.0;172934.0;173512.0;172878.0;171572.0;172393.0;171944.0;171092.0;169851.0;169208.0;170644.0;170357.0;171077.0;170152.0;""172071.0;171330.0;172372.0;174016.0;175398.0;176598.0;179075.0;180402.0;180685.0;181096.0;180526.0;179754.0;180717.0;180470.0;179892.0;178420.0;177912.0;179565.0;179376.0;180051.0;179398.0;""180949.0;
38 Santa Cruz de Tenerife;1007641.0;1004124.0;1001900.0;1004788.0;1014829.0;1017531.0;1029789.0;1027914.0;1020490.0;1005936.0;983820.0;971647.0;956352.0;928412.0;915262.0;892718.0;856808.0;818681.0;800020.0;780152.0;""772449.0;496397.0;494910.0;494354.0;496207.0;502292.0;504055.0;510350.0;510007.0;506646.0;500032.0;489144.0;483730.0;476243.0;461793.0;454916.0;442933.0;424015.0;403529.0;393761.0;382832.0;""379557.0;511244.0;509214.0;507546.0;508581.0;512537.0;513476.0;519439.0;517907.0;513844.0;505904.0;494676.0;487917.0;480109.0;466619.0;460346.0;449785.0;432793.0;415152.0;406259.0;397320.0;""392892.0;
40 Segovia;154184.0;155652.0;157570.0;159303.0;161702.0;163701.0;164169.0;164268.0;164854.0;163899.0;159322.0;156598.0;155517.0;152640.0;150701.0;149286.0;147028.0;146613.0;146985.0;146755.0;""147770.0;77443.0;78271.0;79355.0;80316.0;81598.0;82695.0;82967.0;83034.0;83636.0;83252.0;80492.0;78982.0;78308.0;76724.0;75656.0;74815.0;73555.0;73300.0;73506.0;73410.0;""73883.0;76741.0;77381.0;78215.0;78987.0;80104.0;81006.0;81202.0;81234.0;81218.0;80647.0;78830.0;77616.0;77209.0;75916.0;75045.0;74471.0;73473.0;73313.0;73479.0;73345.0;""73887.0;
41 Sevilla;1939527.0;1939775.0;1941480.0;1941355.0;1942155.0;1938974.0;1928962.0;1917097.0;1900224.0;1875462.0;1849268.0;1835077.0;1813908.0;1792420.0;1782862.0;1758720.0;1747441.0;1734917.0;1725482.0;1714845.0;""1705320.0;948817.0;949432.0;950587.0;950883.0;951597.0;950413.0;945766.0;940416.0;932941.0;921256.0;907853.0;900967.0;890627.0;880133.0;875013.0;862811.0;856878.0;850274.0;846224.0;840910.0;""836478.0;990710.0;990343.0;990893.0;990472.0;990558.0;988561.0;983196.0;976681.0;967283.0;954206.0;941415.0;934110.0;923281.0;912287.0;907849.0;895909.0;890563.0;884643.0;879258.0;873935.0;""868842.0;
42 Soria;88903.0;90040.0;91006.0;92221.0;93291.0;94522.0;95223.0;95258.0;95101.0;94646.0;93593.0;93503.0;92773.0;91652.0;90954.0;91487.0;91314.0;90911.0;91252.0;91593.0;""92848.0;44986.0;45595.0;46077.0;46723.0;47336.0;47979.0;48347.0;48400.0;48286.0;47881.0;47174.0;47110.0;46693.0;46048.0;45651.0;45860.0;45649.0;45398.0;45587.0;45690.0;""46321.0;43917.0;44445.0;44929.0;45498.0;45955.0;46543.0;46876.0;46858.0;46815.0;46765.0;46419.0;46393.0;46080.0;45604.0;45303.0;45627.0;45665.0;45513.0;45665.0;45903.0;""46527.0;
43 Tarragona;791693.0;792299.0;795101.0;800962.0;810178.0;814199.0;811401.0;808420.0;803301.0;788895.0;757795.0;730466.0;704907.0;674144.0;654149.0;631156.0;612086.0;598533.0;588499.0;580245.0;""574676.0;394905.0;395737.0;397730.0;401634.0;407451.0;410461.0;409732.0;409041.0;407904.0;402024.0;385081.0;370676.0;356897.0;339607.0;328991.0;316447.0;305689.0;297745.0;292693.0;288339.0;""284930.0;396788.0;396562.0;397371.0;399328.0;402727.0;403738.0;401669.0;399379.0;395397.0;386871.0;372714.0;359790.0;348010.0;334537.0;325158.0;314709.0;306397.0;300788.0;295806.0;291906.0;""289746.0;
44 Teruel;135562.0;136977.0;138932.0;140365.0;142183.0;143728.0;144607.0;145277.0;146751.0;146324.0;144046.0;142160.0;141091.0;139333.0;138686.0;137342.0;136233.0;136473.0;136849.0;136840.0;""138211.0;68684.0;69504.0;70605.0;71449.0;72529.0;73478.0;74008.0;74563.0;75733.0;75777.0;74262.0;73069.0;72273.0;71073.0;70641.0;69682.0;68877.0;68900.0;69032.0;68995.0;""69530.0;66878.0;67473.0;68327.0;68916.0;69654.0;70250.0;70599.0;70714.0;71018.0;70547.0;69784.0;69091.0;68818.0;68260.0;68045.0;67660.0;67356.0;67573.0;67817.0;67845.0;""68681.0;
45 Toledo;686841.0;688672.0;693371.0;699136.0;706407.0;711228.0;707242.0;697959.0;689635.0;670203.0;639621.0;615618.0;598256.0;578060.0;563099.0;546538.0;536131.0;527965.0;523459.0;519664.0;""515880.0;345528.0;346672.0;349553.0;352949.0;357149.0;360472.0;358536.0;354101.0;350578.0;341277.0;323992.0;310832.0;301563.0;290395.0;282453.0;273893.0;268082.0;263194.0;260884.0;258829.0;""256792.0;341313.0;342000.0;343818.0;346187.0;349258.0;350756.0;348706.0;343858.0;339057.0;328926.0;315629.0;304786.0;296693.0;287665.0;280646.0;272645.0;268049.0;264771.0;262575.0;260835.0;""259088.0;
46 Valencia/València;2540707.0;2544264.0;2543315.0;2548898.0;2566474.0;2580792.0;2578719.0;2581147.0;2575362.0;2543209.0;2486483.0;2463592.0;2416628.0;2358919.0;2320297.0;2267503.0;2227170.0;2201200.0;2187633.0;2172796.0;""2172840.0;1246025.0;1249773.0;1250165.0;1253758.0;1264620.0;1274240.0;1274365.0;1277726.0;1276238.0;1261081.0;1230628.0;1220105.0;1193569.0;1162145.0;1141901.0;1113300.0;1090165.0;1074701.0;1067747.0;1060156.0;""1059657.0;1294682.0;1294491.0;1293150.0;1295140.0;1301854.0;1306552.0;1304354.0;1303421.0;1299124.0;1282128.0;1255855.0;1243487.0;1223059.0;1196774.0;1178396.0;1154203.0;1137005.0;1126499.0;1119886.0;1112640.0;""1113183.0;
47 Valladolid;521130.0;523679.0;526288.0;529157.0;532284.0;534280.0;534874.0;533640.0;532575.0;529019.0;521661.0;519249.0;514674.0;510863.0;506302.0;501157.0;497961.0;495690.0;494594.0;492029.0;""490205.0;254146.0;255591.0;256999.0;258865.0;260619.0;261941.0;262609.0;262141.0;261785.0;260075.0;255983.0;254897.0;252689.0;250782.0;248614.0;245858.0;244031.0;242888.0;242546.0;241382.0;""240565.0;266984.0;268088.0;269289.0;270292.0;271665.0;272339.0;272265.0;271499.0;270790.0;268944.0;265678.0;264352.0;261985.0;260081.0;257688.0;255299.0;253930.0;252802.0;252048.0;250647.0;""249640.0;
49 Zamora;177404.0;180406.0;183436.0;185432.0;188270.0;191612.0;193383.0;194214.0;195665.0;197221.0;197237.0;197492.0;198045.0;198524.0;199688.0;200678.0;202356.0;203469.0;204650.0;205201.0;""207475.0;87808.0;89321.0;90888.0;91871.0;93336.0;95100.0;95993.0;96427.0;97144.0;98103.0;97807.0;97766.0;97941.0;98105.0;98684.0;99071.0;99829.0;100258.0;100876.0;101213.0;""102214.0;89596.0;91085.0;92548.0;93561.0;94934.0;96512.0;97390.0;97787.0;98521.0;99118.0;99430.0;99726.0;100104.0;100419.0;101004.0;101607.0;102527.0;103211.0;103774.0;103988.0;""105261.0;
50 Zaragoza;953486.0;950507.0;956006.0;960111.0;978638.0;978130.0;973325.0;973252.0;970313.0;955323.0;932502.0;917288.0;912072.0;897350.0;880118.0;871209.0;857565.0;848006.0;844571.0;841438.0;""842419.0;466357.0;466105.0;469456.0;471675.0;482677.0;482908.0;481054.0;482090.0;481456.0;473687.0;460756.0;452607.0;450006.0;441840.0;432607.0;427901.0;420094.0;414002.0;412194.0;410517.0;""411029.0;487129.0;484402.0;486550.0;488436.0;495961.0;495222.0;492271.0;491162.0;488857.0;481636.0;471746.0;464681.0;462066.0;455510.0;447511.0;443308.0;437471.0;434004.0;432377.0;430921.0;""431390.0;
51 Ceuta;84959.0;84519.0;84263.0;84963.0;84180.0;84018.0;82376.0;80579.0;78674.0;77389.0;76603.0;75861.0;75276.0;74654.0;74931.0;76152.0;75694.0;75241.0;73704.0;72117.0;""68796.0;43034.0;42846.0;42757.0;43354.0;43060.0;42948.0;42165.0;41269.0;40118.0;39385.0;38913.0;38581.0;38315.0;38113.0;38395.0;39195.0;38884.0;38497.0;37115.0;36102.0;""34229.0;41925.0;41673.0;41506.0;41609.0;41120.0;41070.0;40211.0;39310.0;38556.0;38004.0;37690.0;37280.0;36961.0;36541.0;36536.0;36957.0;36810.0;36744.0;36589.0;36015.0;""34567.0;
52 Melilla;86120.0;86026.0;85584.0;84509.0;83679.0;80802.0;78476.0;76034.0;73460.0;71448.0;69440.0;66871.0;65488.0;68016.0;68463.0;69184.0;68789.0;66263.0;56929.0;60108.0;""59576.0;43629.0;43768.0;43593.0;43075.0;43017.0;41569.0;40256.0;38819.0;37244.0;36336.0;35208.0;33962.0;33322.0;34455.0;34737.0;35178.0;35027.0;33976.0;28952.0;30569.0;""29647.0;42491.0;42258.0;41991.0;41434.0;40662.0;39233.0;38220.0;37215.0;36216.0;35112.0;34232.0;32909.0;32166.0;33561.0;33726.0;34006.0;33762.0;32287.0;27977.0;29539.0;""29929.0;
Notas:
Las cifras de 1996 están referidas a 1 de mayo y  las demás a 1 de enero.
No existen cifras a 1 de enero de 1997 porque no se realizó revisión del padrón para ese año
Fuente: 
